Symbol	GeneId	tx
ACRV1	56	uc001qcs.2
ACSBG1	23205	uc002bdh.2
ACSBG1	23205	uc010umw.1
ACSBG1	23205	uc010umx.1
ACSBG1	23205	uc010umy.1
ACSBG2	81616	uc002mee.1
ACSBG2	81616	uc002mef.1
ACSBG2	81616	uc002meg.1
ACSBG2	81616	uc002meh.1
ACSBG2	81616	uc002mei.1
ACSBG2	81616	uc010xiz.1
ACSF2	80221	uc002iqu.2
ACSF2	80221	uc010dbt.1
ACSF2	80221	uc010wml.1
ACSF2	80221	uc010wmm.1
ACSF2	80221	uc010wmn.1
ACSF2	80221	uc010wmo.1
ACSF3	197322	uc002fmp.2
ACSF3	197322	uc002fmq.1
ACSF3	197322	uc002fmr.1
ACSF3	197322	uc010cig.1
ACSF3	197322	uc010cih.1
ACSF3	197322	uc010cii.1
ACSL1	2180	uc003iws.1
ACSL1	2180	uc003iwt.1
ACSL1	2180	uc003iwu.1
ACSL1	2180	uc003iwv.1
ACSL1	2180	uc003iww.2
ACSL1	2180	uc010ise.1
ACSL1	2180	uc011ckm.1
ACSL1	2180	uc011ckn.1
ACSL3	2181_2	uc002vnk.2
ACSL3	2181	uc002vni.2
ACSL3	2181	uc002vnj.2
ACSL4	2182	uc004eoi.2
ACSL4	2182	uc004eoj.2
ACSL4	2182	uc004eok.2
ACSL4	2182	uc010npp.1
ACSL5	51703	uc001kzs.2
ACSL5	51703	uc001kzt.2
ACSL5	51703	uc001kzu.2
ACSL5	51703	uc009xxz.2
ACSL5	51703	uc010qrj.1
ACSL6	23305	uc003kvv.1
ACSL6	23305	uc003kvw.1
ACSL6	23305	uc003kvx.1
ACSL6	23305	uc003kvy.1
ACSL6	23305	uc003kvz.1
ACSL6	23305	uc003kwa.1
ACSL6	23305	uc003kwb.2
ACSL6	23305	uc003kwc.1
ACSL6	23305	uc003kwd.1
ACSL6	23305	uc010jdn.1
ACSL6	23305	uc010jdo.1
ACSL6	23305	uc010jdp.1
ACSM1	116285	uc002dhm.1
ACSM1	116285	uc002dhn.1
ACSM1	116285	uc010bwg.1
ACSM2A	123876	uc002dhf.3
ACSM2A	123876	uc002dhg.3
ACSM2A	123876	uc002dhh.3
ACSM2A	123876	uc010bwd.1
ACSM2A	123876	uc010bwe.2
ACSM2A	123876	uc010vax.1
ACSM2A	123876	uc010vay.1
ACSM2B	348158	uc002dhj.3
ACSM2B	348158	uc002dhk.3
ACSM2B	348158	uc010bwf.1
ACSM3	6296	uc002dhq.2
ACSM3	6296	uc002dhr.2
ACSM3	6296	uc010vba.1
ACSM4	341392	uc001qsx.1
ACSM5	54988	uc002dhd.1
ACSM5	54988	uc002dhe.2
ACSS1	84532	uc002wua.2
ACSS1	84532	uc002wub.2
ACSS1	84532	uc002wuc.2
ACSS1	84532	uc002wud.1
ACSS1	84532	uc010gdc.2
ACSS2	55902	uc002xbc.2
ACSS2	55902	uc002xbd.2
ACSS2	55902	uc002xbe.2
ACSS2	55902	uc002xbf.2
ACSS2	55902	uc010gey.2
ACSS2	55902	uc010zum.1
ACSS3	79611	uc001szl.1
ACSS3	79611	uc001szm.1
ACSS3	79611	uc001szn.1
ACTA1	58	uc001htm.2
ACTA2	59	uc001kfp.2
ACTA2	59	uc001kfq.2
ACTA2	59	uc010qmy.1
ACTA2	59	uc010qmz.1
ACTB	60_2	uc011jwi.1
ACTB	60	uc003soq.3
ACTB	60	uc003sor.3
ACTB	60	uc003sos.3
ACTB	60	uc003sot.3
ACTB	60	uc010ksy.2
ACTBL2	345651	uc003jrm.2
ACTC1	70	uc001ziu.1
ACTG1	71	uc002kag.2
ACTG1	71	uc002kah.1
ACTG1	71	uc002kai.1
ACTG1	71	uc002kaj.1
ACTG1	71	uc002kak.1
ACTG1	71	uc002kal.1
ACTG1	71	uc010wun.1
ACTG2	72	uc002sjw.2
ACTG2	72	uc010fex.1
ACTG2	72	uc010fey.2
ACTG2	72	uc010yrn.1
ACTL6A	86	uc003fjw.2
ACTL6A	86	uc003fjx.2
ACTL6A	86	uc003fjy.2
ACTL6B	51412	uc003uvx.1
ACTL6B	51412	uc003uvy.2
ACTL6B	51412	uc003uvz.2
ACTL7A	10881	uc004bdj.1
ACTL7B	10880	uc004bdi.2
ACTL8	81569	uc001bat.2
ACTL9	284382	uc002mkl.2
ACTN1	87	uc001xkk.2
ACTN1	87	uc001xkl.2
ACTN1	87	uc001xkm.2
ACTN1	87	uc001xkn.2
ACTN1	87	uc001xko.1
ACTN1	87	uc010ttb.1
ACTN1	87	uc010ttc.1
ACTN1	87	uc010ttd.1
ACTN2	88	uc001hyf.2
ACTN2	88	uc001hyg.2
ACTN2	88	uc001hyh.2
ACTN2	88	uc009xgi.1
ACTN2	88	uc010pxu.1
ACTN3	89	uc001oio.1
ACTN3	89	uc010rpi.1
ACTN4	81	uc002oja.1
ACTN4	81	uc002ojb.1
ACTN4	81	uc010egc.1
ACTR10	55860	uc001xdf.2
ACTR10	55860	uc001xdg.2
ACTR10	55860	uc001xdh.2
ACTR10	55860	uc010apc.2
ACTR10	55860	uc010trp.1
ACTR1A	10121	uc001kvv.2
ACTR1A	10121	uc010qqn.1
ACTR1A	10121	uc010qqo.1
ACTR1B	10120	uc002syb.2
ACTR2	10097	uc002sdp.2
ACTR2	10097	uc002sdq.2
ACTR2	10097	uc010yqf.1
ACTR2	10097	uc010yqg.1
ACTR3	10096	uc002tkx.1
ACTR3	10096	uc010yyc.1
ACTR3	10096	uc010yyd.1
ACTR3B	57180	uc003wle.1
ACTR3B	57180	uc003wlf.1
ACTR3B	57180	uc003wlg.1
ACTR3B	57180	uc011kvp.1
ACTR3C	653857	uc003wgu.1
ACTR5	79913	uc002xjd.2
ACTR6	64431	uc001thb.1
ACTR6	64431	uc001thc.1
ACTR6	64431	uc001thd.1
ACTR6	64431	uc001the.1
ACTR6	64431	uc001thf.1
ACTR6	64431	uc009ztu.1
ACTR6	64431	uc010svh.1
ACTR8	93973	uc003dhb.2
ACTR8	93973	uc003dhc.2
ACTR8	93973	uc003dhd.2
ACTRT1	139741	uc004eum.2
ACTRT2	140625	uc001ajz.2
ACVR1	90	uc002tzm.3
ACVR1	90	uc002tzn.3
ACVR1	90	uc010fog.2
ACVR1B	91	uc001rzl.2
ACVR1B	91	uc001rzm.2
ACVR1B	91	uc001rzn.2
ACVR1B	91	uc010snn.1
ACVR1C	130399	uc002tzk.3
ACVR1C	130399	uc002tzl.3
ACVR1C	130399	uc010foe.2
ACVR1C	130399	uc010fof.2
ACVR2A	92	uc002twg.2
ACVR2A	92	uc002twh.2
ACVR2A	92	uc010zbn.1
ACVR2B	93	uc003cif.2
ACVR2B	93	uc003cig.2
ACVRL1	94	uc001rzj.2
ACVRL1	94	uc001rzk.2
ACVRL1	94	uc010snm.1
ACY1	95	uc003dco.2
ABHD14A	25864	uc003dco.2
ACY1	95	uc003dcp.2
ABHD14A	25864	uc003dcp.2
ACY1	95	uc003dcq.2
ABHD14A	25864	uc003dcq.2
ACY1	95	uc010hlz.2
ABHD14A	25864	uc010hlz.2
ACY1	95	uc011bea.1
ABHD14A	25864	uc011bea.1
ACY1	95	uc011beb.1
ABHD14A	25864	uc011beb.1
ACY3	91703	uc001omq.2
ACYP1	97	uc001xrf.2
ACYP1	97	uc001xrg.2
ACYP2	98	uc002rxq.3
ADA	100	uc002xmj.2
ADA	100	uc010ggt.2
ADAD1	132612	uc003ieo.2
ADAD1	132612	uc003iep.2
ADAD1	132612	uc003ieq.2
ADAD2	161931	uc002fhq.2
ADAD2	161931	uc002fhr.2
ADAL	161823	uc001zrh.2
ADAL	161823	uc001zri.1
ADAL	161823	uc010udo.1
ADAM10	102	uc002afd.1
ADAM10	102	uc002afe.1
ADAM10	102	uc002aff.1
ADAM10	102	uc002afg.2
ADAM10	102	uc010bgc.1
ADAM10	102	uc010ugz.1
ADAM11	4185	uc002ihh.2
ADAM11	4185	uc002ihi.2
ADAM11	4185	uc010wjd.1
ADAM12	8038_2	uc001ljk.2
ADAM12	8038_2	uc001ljl.3
ADAM12	8038_2	uc001ljm.2
ADAM12	8038_2	uc001ljn.2
ADAM12	8038_2	uc010qul.1
ADAM12	8038	uc001ljj.1
ADAM15	8751	uc001fgq.1
ADAM15	8751	uc001fgr.1
ADAM15	8751	uc001fgs.1
ADAM15	8751	uc001fgt.1
ADAM15	8751	uc001fgu.1
ADAM15	8751	uc001fgv.1
ADAM15	8751	uc001fgw.1
ADAM15	8751	uc001fgx.1
ADAM15	8751	uc001fgy.1
ADAM15	8751	uc001fgz.1
ADAM15	8751	uc001fha.1
ADAM15	8751	uc001fhb.1
ADAM15	8751	uc009wpc.1
ADAM15	8751	uc010pet.1
ADAM15	8751	uc010peu.1
ADAM15	8751	uc010pev.1
ADAM17	6868	uc002qzu.2
ADAM17	6868	uc002qzv.2
ADAM17	6868	uc010ewy.2
ADAM17	6868	uc010ewz.2
ADAM17	6868	uc010exa.2
ADAM17	6868	uc010exb.1
ADAM18	8749	uc003xnh.2
ADAM18	8749	uc003xni.2
ADAM18	8749	uc010lww.2
ADAM18	8749	uc010lwx.2
ADAM19	8728	uc003lww.1
ADAM19	8728	uc003lwy.2
ADAM19	8728	uc003lwz.2
ADAM19	8728	uc011ddr.1
ADAM20	8748	uc001xme.2
ADAM21	8747	uc001xmd.2
ADAM21P1	145241	uc010ttg.1
ADAM2	2515	uc003xnj.2
ADAM2	2515	uc003xnk.2
ADAM2	2515	uc003xnl.2
ADAM2	2515	uc011lck.1
ADAM22	53616	uc003uji.1
ADAM22	53616	uc003ujj.1
ADAM22	53616	uc003ujk.1
ADAM22	53616	uc003ujl.1
ADAM22	53616	uc003ujm.2
ADAM22	53616	uc003ujn.2
ADAM22	53616	uc003ujo.2
ADAM22	53616	uc003ujp.1
ADAM23	8745	uc002vbq.2
ADAM23	8745	uc010ziv.1
ADAM28	10863	uc003xdx.2
ADAM28	10863	uc003xdy.2
ADAM28	10863	uc010lua.2
ADAM28	10863	uc011kzz.1
ADAM28	10863	uc011laa.1
ADAM29	11086	uc003iuc.2
ADAM29	11086	uc003iud.2
ADAM29	11086	uc010irr.2
ADAM29	11086	uc011cki.1
ADAM30	11085	uc001eij.2
ADAM32	203102	uc003xmt.3
ADAM32	203102	uc003xmu.3
ADAM32	203102	uc003xmv.2
ADAM32	203102	uc011lch.1
ADAM33	80332	uc002wiq.1
ADAM33	80332	uc002wir.1
ADAM33	80332	uc002wis.2
ADAM33	80332	uc002wit.2
ADAM33	80332	uc002wiu.2
ADAM33	80332	uc002wiv.1
ADAM33	80332	uc002wiw.1
ADAM33	80332	uc002wix.1
ADAM33	80332	uc002wiy.2
ADAM33	80332	uc010gba.1
ADAM33	80332	uc010gbb.1
ADAM33	80332	uc010zqg.1
ADAM33	80332	uc010zqh.1
ADAM3A	1587	uc003xnd.2
ADAM3A	1587	uc003xne.2
ADAM3A	1587	uc003xnf.2
ADAM3A	1587	uc003xng.3
ADAM3A	1587	uc010lwv.2
ADAM3A	1587	uc011lci.1
ADAM3A	1587	uc011lcj.1
ADAM5P	255926	uc003xmw.2
ADAM5P	255926	uc003xmx.1
ADAM5P	255926	uc003xmy.1
ADAM5P	255926	uc003xmz.1
ADAM5P	255926	uc003xna.2
ADAM5P	255926	uc003xnb.2
ADAM5P	255926	uc003xnc.2
ADAM5P	255926	uc010lws.1
ADAM5P	255926	uc010lwt.1
ADAM5P	255926	uc010lwu.1
ADAM6	8755_2	uc001ysu.1
ADAM6	8755	uc001yrs.2
ADAM6	8755	uc001yrt.2
ADAM6	8755	uc001yrw.1
ADAM6	8755	uc001yrx.1
ADAM6	8755	uc001yrz.1
ADAM6	8755	uc001yse.2
ADAM6	8755	uc001ysf.2
ADAM6	8755	uc001ysg.1
ADAM6	8755	uc001ysh.1
ADAM6	8755	uc001ysi.1
ADAM6	8755	uc001ysj.2
ADAM6	8755	uc001ysk.1
ADAM6	8755	uc001ysl.1
ADAM6	8755	uc001ysm.1
ADAM6	8755	uc001ysn.1
ADAM6	8755	uc001yso.1
ADAM6	8755	uc001ysw.1
ADAM6	8755	uc001ysz.2
ADAM6	8755	uc001yta.1
ADAM6	8755	uc010tyt.1
ADAM6	8755	uc010tyu.1
ADAM7	8756	uc003xea.1
ADAM7	8756	uc003xeb.2
ADAM7	8756	uc003xec.2
ADAM8	101	uc009ybi.2
ADAM8	101	uc009ybj.1
ADAM8	101	uc010quz.1
ADAM8	101	uc010qva.1
ADAM8	101	uc010qvb.1
ADAM9	8754	uc003xmo.1
ADAM9	8754	uc003xmp.2
ADAM9	8754	uc003xmr.2
ADAM9	8754	uc003xms.2
ADAM9	8754	uc010lwr.2
ADAM9	8754	uc011lcf.1
ADAM9	8754	uc011lcg.1
ADAMDEC1	27299	uc003xdz.2
ADAMDEC1	27299	uc010lub.2
ADAMDEC1	27299	uc011lab.1
ADAMTS10	81794	uc002mki.1
ADAMTS10	81794	uc002mkj.1
ADAMTS10	81794	uc002mkk.1
ADAMTS12	81792	uc003jia.1
ADAMTS12	81792	uc003jib.1
ADAMTS12	81792	uc010iuq.1
ADAMTS13	11093	uc004cdp.3
ADAMTS13	11093	uc004cdq.1
ADAMTS13	11093	uc004cdr.1
ADAMTS13	11093	uc004cds.1
ADAMTS13	11093	uc004cdt.1
ADAMTS13	11093	uc004cdu.1
ADAMTS13	11093	uc004cdv.3
ADAMTS13	11093	uc004cdw.3
ADAMTS13	11093	uc004cdx.3
ADAMTS13	11093	uc004cdy.1
ADAMTS13	11093	uc004cdz.3
ADAMTS13	11093	uc004cea.1
ADAMTS13	11093	uc004ceb.3
ADAMTS14	140766	uc001jrg.2
ADAMTS14	140766	uc001jrh.2
ADAMTS14	140766	uc001jri.1
ADAMTS14	140766	uc010qjl.1
ADAMTS15	170689	uc010scd.1
ADAMTS16	170690	uc003jdj.1
ADAMTS16	170690	uc003jdk.1
ADAMTS16	170690	uc003jdl.2
ADAMTS16	170690	uc010itk.1
ADAMTS17	170691	uc002bvv.1
ADAMTS17	170691	uc002bvw.1
ADAMTS17	170691	uc002bvx.1
ADAMTS18	170692	uc002ffc.3
ADAMTS18	170692	uc002ffe.1
ADAMTS18	170692	uc010chc.1
ADAMTS18	170692	uc010vni.1
ADAMTS19	171019	uc003kvb.1
ADAMTS19	171019	uc003kvc.1
ADAMTS19	171019	uc010jdh.1
ADAMTS1	9510	uc002ymf.2
ADAMTS20	80070	uc001rno.1
ADAMTS20	80070	uc001rnp.1
ADAMTS20	80070	uc010skx.1
ADAMTS2	9509	uc003mjw.2
ADAMTS2	9509	uc011dgm.1
ADAMTS3	9508	uc003hgk.1
ADAMTS3	9508	uc003hgl.2
ADAMTS4	9507	uc001fyt.3
ADAMTS4	9507	uc001fyu.2
ADAMTS5	11096	uc002ymg.2
ADAMTS6	11174	uc003jto.2
ADAMTS6	11174	uc003jtp.2
ADAMTS6	11174	uc003jtq.2
ADAMTS6	11174	uc003jtr.1
ADAMTS7	11173	uc002bej.3
ADAMTS7	11173	uc002bek.1
ADAMTS7	11173	uc010und.1
ADAMTS8	11095	uc001qgf.2
ADAMTS8	11095	uc001qgg.3
ADAMTS9	56999	uc003dmg.2
ADAMTS9	56999	uc003dmh.1
ADAMTS9	56999	uc003dmk.1
ADAMTS9	56999	uc011bfo.1
ADAMTS9	56999	uc011bfp.1
ADAMTSL1	92949	uc003znb.2
ADAMTSL1	92949	uc003znc.3
ADAMTSL1	92949	uc003zne.3
ADAMTSL1	92949	uc003znf.3
ADAMTSL1	92949	uc003zng.1
ADAMTSL2	9719	uc004cei.2
ADAMTSL2	9719	uc004cej.2
ADAMTSL2	9719	uc011mdl.1
ADAMTSL3	57188	uc002bjy.1
ADAMTSL3	57188	uc002bjz.3
ADAMTSL3	57188	uc010bmt.1
ADAMTSL3	57188	uc010bmu.1
ADAMTSL4	54507	uc001euw.2
ADAMTSL4	54507	uc001eux.2
ADAMTSL4	54507	uc009wlv.1
ADAMTSL4	54507	uc009wlw.2
ADAMTSL4	54507	uc009wlx.2
ADAMTSL4	54507	uc010pcg.1
ADAMTSL5	339366	uc002ltd.2
ADAMTSL5	339366	uc010dsl.2
ADAMTSL5	339366	uc010xgq.1
ADAP1	11033	uc003sjm.3
COX19	90639	uc003sjm.3
ADAP1	11033	uc003sjn.3
COX19	90639	uc003sjn.3
ADAP1	11033	uc003sjo.3
COX19	90639	uc003sjo.3
ADAP1	11033	uc003sjp.1
COX19	90639	uc003sjp.1
ADAP1	11033	uc010ksc.2
COX19	90639	uc010ksc.2
ADAP1	11033	uc011jvs.1
COX19	90639	uc011jvs.1
ADAP2	55803	uc002hfx.2
ADAP2	55803	uc002hfy.2
ADAP2	55803	uc010csk.2
ADAP2	55803	uc010csl.2
ADAR	103	uc001ffh.2
ADAR	103	uc001ffi.2
ADAR	103	uc001ffj.2
ADAR	103	uc001ffk.2
ADAR	103	uc001ffl.1
ADAR	103	uc001ffm.1
ADAR	103	uc001ffn.1
ADARB1	104	uc002zgp.2
ADARB1	104	uc002zgq.2
ADARB1	104	uc002zgr.2
ADARB1	104	uc002zgs.2
ADARB1	104	uc002zgt.2
ADARB1	104	uc002zgu.2
ADARB1	104	uc002zgv.2
ADARB1	104	uc002zgw.2
ADARB1	104	uc002zgy.2
ADARB1	104	uc010gpx.2
ADARB1	104	uc011afo.1
ADARB2	105	uc001igl.3
ADARB2	105	uc001igm.3
ADARB2	105	uc009xhp.2
ADARB2	105	uc009xhq.2
ADAT1	23536	uc002feo.1
ADAT1	23536	uc002fep.1
ADAT2	134637	uc003qjj.2
ADAT2	134637	uc003qjk.1
ADC	113451	uc001bwr.2
ADC	113451	uc001bws.2
ADC	113451	uc001bwt.1
ADC	113451	uc001bwu.2
ADC	113451	uc001bwv.2
ADC	113451	uc001bww.2
ADC	113451	uc001bwx.1
ADC	113451	uc001bwy.1
ADC	113451	uc001bwz.1
ADC	113451	uc009vue.2
ADC	113451	uc009vuf.1
ADC	113451	uc009vug.2
ADCK1	57143	uc001xui.2
ADCK1	57143	uc001xuj.2
ADCK1	57143	uc001xuk.1
ADCK1	57143	uc001xul.2
ADCK1	57143	uc010tvo.1
ADCK2	90956	uc003vvy.1
ADCK2	90956	uc003vvz.2
ADCK4	79934	uc002oop.1
ADCK4	79934	uc002ooq.1
ADCK4	79934	uc002oor.2
ADCK4	79934	uc002oos.2
ADCK5	203054	uc003zcg.2
ADCK5	203054	uc003zch.2
ADCK5	203054	uc003zci.2
ADCY10	55811	uc001ger.2
ADCY10	55811	uc009wvj.2
ADCY10	55811	uc009wvk.2
ADCY10	55811	uc009wvl.2
ADCY10	55811	uc009wvm.2
ADCY10	55811	uc010plj.1
ADCY1	107	uc003tnd.2
ADCY1	107	uc003tne.3
ADCY2	108	uc003jdz.1
ADCY2	108	uc010itm.1
ADCY2	108	uc011cmo.1
ADCY3	109	uc002rfr.3
ADCY3	109	uc002rfs.3
ADCY3	109	uc010ykm.1
ADCY4	196883	uc001wov.2
ADCY4	196883	uc001wow.2
ADCY4	196883	uc001wox.2
ADCY4	196883	uc001woy.2
ADCY4	196883	uc001woz.3
ADCY4	196883	uc010toh.1
ADCY5	111	uc003egg.1
ADCY5	111	uc003egh.1
ADCY5	111	uc003egi.1
ADCY6	112	uc001rsh.3
ADCY6	112	uc001rsi.3
ADCY6	112	uc001rsj.3
ADCY6	112	uc010slw.1
ADCY7	113	uc002egb.1
ADCY7	113	uc002egc.1
ADCY7	113	uc002egd.1
ADCY8	114	uc003ytd.3
ADCY8	114	uc010mds.2
ADCY9	115	uc002cvx.2
ADCYAP1	116	uc010dkg.2
ADCYAP1	116	uc010dkh.2
ADCYAP1R1	117	uc003tca.1
ADCYAP1R1	117	uc003tcb.1
ADCYAP1R1	117	uc003tcc.1
ADCYAP1R1	117	uc003tcd.1
ADCYAP1R1	117	uc003tce.1
ADCYAP1R1	117	uc003tcf.1
ADD1	118_2	uc003gfo.2
ADD1	118_2	uc003gfp.2
ADD1	118_2	uc003gfq.2
ADD1	118_2	uc003gfr.2
ADD1	118_2	uc003gfs.2
ADD1	118_2	uc003gft.3
ADD1	118_2	uc003gfu.2
ADD1	118_2	uc010ico.1
ADD1	118	uc003gfn.2
ADD2	119	uc002sgx.2
ADD2	119	uc002sgy.2
ADD2	119	uc002sgz.2
ADD2	119	uc002sha.2
ADD2	119	uc002shc.1
ADD2	119	uc002shd.1
ADD2	119	uc010fds.1
ADD2	119	uc010fdt.1
ADD2	119	uc010fdu.1
ADD3	120	uc001kys.3
ADD3	120	uc001kyt.3
ADD3	120	uc001kyu.2
ADD3	120	uc001kyv.2
ADD3	120	uc001kyw.2
ADD3	120	uc001kyx.2
ADH1A	124	uc003hur.1
ADH1B	125	uc003hur.1
ADH1A	124	uc003hus.3
ADH1B	125	uc003hus.3
ADH1A	124	uc003hut.3
ADH1B	125	uc003hut.3
ADH1A	124	uc010ilf.1
ADH1B	125	uc010ilf.1
ADH1A	124	uc010ilg.1
ADH1B	125	uc010ilg.1
ADH1A	124	uc011ceg.1
ADH1B	125	uc011ceg.1
ADH1A	124	uc011ceh.1
ADH1B	125	uc011ceh.1
ADH1A	124	uc011cei.1
ADH1B	125	uc011cei.1
ADH1C	126	uc003huu.2
ADH4	127	uc003hun.2
ADH4	127	uc011ced.1
ADH5	128	uc003hui.2
ADH5	128	uc003huj.2
ADH5	128	uc003huk.1
ADH6	130	uc003huo.2
ADH6	130	uc003hup.3
ADH6	130	uc010ile.2
ADH6	130	uc011cef.1
ADH7	131	uc003huv.1
ADHFE1	137872	uc003xwb.3
ADHFE1	137872	uc003xwc.3
ADHFE1	137872	uc003xwd.3
ADHFE1	137872	uc003xwe.3
ADHFE1	137872	uc003xwf.3
ADHFE1	137872	uc011leq.1
ADHFE1	137872	uc011ler.1
ADHFE1	137872	uc011les.1
ADI1	55256	uc002qxp.3
ADI1	55256	uc010yiq.1
ADIG	149685	uc002xjb.1
ADIPOQ	9370	uc003fra.2
ADIPOQ	9370	uc010hyy.2
ADIPOR1	51094	uc001gyq.3
ADIPOR1	51094	uc001gyr.3
ADIPOR1	51094	uc001gys.3
ADIPOR1	51094	uc010pqd.1
ADIPOR2	79602	uc001qjm.2
ADIPOR2	79602	uc001qjn.2
ADK	132	uc001jwi.2
ADK	132	uc001jwj.2
ADK	132	uc001jwl.2
ADK	132	uc010qlb.1
ADK	132	uc010qlc.1
ADM	133	uc001mik.1
ADM	133	uc001mil.1
ADM	133	uc001mim.1
ADM2	79924	uc003blj.2
ADM2	79924	uc011ary.1
ADNP2	22850	uc002lnw.2
ADNP	23394	uc002xvt.1
ADNP	23394	uc002xvu.1
ADO	84890	uc001jmg.2
ADORA1	134	uc001gze.1
ADORA1	134	uc001gzf.1
ADORA1	134	uc009xak.1
ADORA1	134	uc010pqg.1
ADORA1	134	uc010pqh.1
ADORA2A	135	uc002zzx.2
ADORA2A	135	uc002zzy.3
ADORA2A	135	uc003aab.2
ADORA2A	135	uc003aac.2
ADORA2A	135	uc010gun.1
ADORA2A	135	uc010guo.1
ADORA2A	135	uc010gup.2
ADORA2A	135	uc010guq.2
ADORA2A	135	uc011ajs.1
ADORA2B	136	uc002gpd.1
ADORA3	140	uc001ebf.2
ADORA3	140	uc001ebg.3
ADORA3	140	uc001ebh.3
ADPGK	83440_2	uc002avj.1
ADPGK	83440	uc002ave.3
ADPGK	83440	uc002avf.3
ADPGK	83440	uc002avg.3
ADPGK	83440	uc002avh.3
ADPGK	83440	uc002avi.3
ADPGK	83440	uc010ukw.1
ADPRH	141	uc003ecs.2
ADPRH	141	uc003ect.2
ADPRH	141	uc010hqv.2
ADPRH	141	uc011bjb.1
ADPRHL1	113622	uc001vtp.1
ADPRHL1	113622	uc001vtq.1
ADPRHL2	54936	uc001bzt.2
ADPRHL2	54936	uc001bzu.2
ADRA1A	148	uc003xfc.1
ADRA1A	148	uc003xfd.1
ADRA1A	148	uc003xfe.1
ADRA1A	148	uc003xff.1
ADRA1A	148	uc003xfg.1
ADRA1A	148	uc003xfh.1
ADRA1A	148	uc010lul.1
ADRA1A	148	uc010lum.1
ADRA1B	147	uc003lxt.1
ADRA1D	146	uc002wkr.2
ADRA2A	150	uc001kzo.2
ADRA2B	151	uc002svi.2
ADRA2C	152_2	uc003ghm.2
ADRA2C	152	uc010icx.2
ADRB1	153	uc001lba.2
ADRB2	154	uc003lpr.1
ADRB3	155	uc003xkr.1
ADRBK1	156	uc009yrm.1
ADRBK1	156	uc009yrn.1
ADRBK2	157	uc003abw.2
ADRBK2	157	uc003abx.3
ADRBK2	157	uc003aby.3
ADRBK2	157	uc010gux.2
ADRM1	11047	uc002ycn.2
ADRM1	11047	uc002yco.2
ADRM1	11047	uc002ycp.1
ADRM1	11047	uc011aai.1
ADSL	158	uc003ayp.3
ADSL	158	uc003ayq.3
ADSL	158	uc003ayr.3
ADSL	158	uc003ays.3
ADSL	158	uc003ayt.3
ADSL	158	uc010gyb.1
ADSS	159	uc001iaj.2
ADSS	159	uc009xgr.1
ADSSL1	122622	uc001ypd.2
ADSSL1	122622	uc001ype.2
ADSSL1	122622	uc001ypf.2
AEBP1	165	uc003tkb.2
AEBP1	165	uc003tkc.3
AEBP1	165	uc003tkd.2
AEBP2	121536	uc001ree.2
AEBP2	121536	uc001ref.2
AEBP2	121536	uc001reg.1
AEN	64782	uc002bmt.2
AEN	64782	uc010bnl.2
AEN	64782	uc010bnm.1
AES	166	uc002lwx.1
AES	166	uc002lwy.1
AES	166	uc002lwz.1
AES	166	uc002lxa.1
AES	166	uc002lxb.1
AES	166	uc002lxc.2
AFAP1	60312	uc003gkg.1
AFAP1	60312	uc011bwk.1
AFAP1L1	134265	uc003lqg.3
AFAP1L1	134265	uc003lqh.2
AFAP1L1	134265	uc003lqi.1
AFAP1L1	134265	uc010jgy.2
AFAP1L2	84632	uc001lbm.2
AFAP1L2	84632	uc001lbn.2
AFAP1L2	84632	uc001lbo.2
AFAP1L2	84632	uc001lbp.2
AFAP1L2	84632	uc001lbq.1
AFAP1L2	84632	uc001lbr.1
AFAP1L2	84632	uc010qsd.1
AFAP1L2	84632	uc010qse.1
AFARP1	246182	uc001eda.1
AFF1	4299	uc003hqh.1
AFF1	4299	uc003hqi.1
AFF1	4299	uc003hqj.3
AFF1	4299	uc003hqk.3
AFF1	4299	uc011ccx.1
AFF1	4299	uc011ccy.1
AFF1	4299	uc011ccz.1
AFF1	4299	uc011cda.1
AFF2	2334	uc004fco.2
AFF2	2334	uc004fcp.2
AFF2	2334	uc004fcq.2
AFF2	2334	uc004fcr.2
AFF2	2334	uc004fcs.2
AFF2	2334	uc011mxb.1
AFF2	2334	uc011mxc.1
AFF3	3899	uc002taf.2
AFF3	3899	uc002tag.2
AFF3	3899	uc002tah.1
AFF3	3899	uc002tai.2
AFF3	3899	uc010fiq.1
AFF3	3899	uc010fir.1
AFF3	3899	uc010yvr.1
AFF4	27125	uc003kyd.2
AFF4	27125	uc003kye.1
AFF4	27125	uc003kyf.3
AFF4	27125	uc011cxk.1
AFG3L1	172	uc002fps.1
AFG3L1	172	uc002fpt.1
AFG3L1	172	uc002fpu.1
AFG3L1	172	uc002fpv.1
AFG3L1	172	uc002fpw.1
AFG3L1	172	uc002fpx.1
AFG3L1	172	uc002fpy.1
AFG3L1	172	uc002fpz.1
AFG3L1	172	uc002fqa.1
AFG3L1	172	uc002fqb.1
AFG3L1	172	uc002fqc.1
AFG3L1	172	uc002fqd.1
AFG3L2	10939	uc002kqz.1
AFM	173	uc003hhb.2
AFMID	125061	uc002juy.3
AFMID	125061	uc002juz.3
AFMID	125061	uc002jva.3
AFMID	125061	uc002jvb.3
AFMID	125061	uc010dhj.2
AFP	174	uc003hgy.1
AFP	174	uc003hgz.1
AFP	174	uc003hha.1
AFP	174	uc011cbg.1
AFTPH	54812	uc002scz.2
