Cancer	Domain	MutRatio	SwitchRatio	MutIn	AllMuts	SwitchesIn	AllSwitches	DomainCount	AllDomains
brca	PF03416|Peptidase_family_C54	0.000206117569462	0.0	5	24258.0	0	61136	4.0	42611.0
brca	PF14851|FAM176_family	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PF02826|D-isomer_specific_2-hydroxyacid_dehydrogenase,_NAD_binding_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	4.0	42611.0
brca	PF13766|2-enoyl-CoA_Hydratase_C-terminal_region	0.0	0.00217547762366	0	24258.0	133	61136	1.0	42611.0
brca	PF00261|Tropomyosin	0.000288564597246	0.0	7	24258.0	0	61136	3.0	42611.0
brca	PF15235|G_protein-regulated_inducer_of_neurite_outgrowth_C-terminus	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PS50994|INTEGRASE_Integrase_catalytic_domain_profile.	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PF01602|Adaptin_N_terminal_region	0.00164894055569	0.0	40	24258.0	0	61136	12.0	42611.0
brca	PF01392|Fz_domain	0.000164894055569	0.0	4	24258.0	0	61136	8.0	42611.0
brca	PF02585|GlcNAc-PI_de-N-acetylase	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF00794|PI3-kinase_family,_ras-binding_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	4.0	42611.0
brca	PF12448|Kinesin_associated_protein	0.000164894055569	0.0	4	24258.0	0	61136	4.0	42611.0
brca	PF13820|Putative_nucleic_acid-binding_region	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF13646|HEAT_repeats	0.000288564597246	0.0	7	24258.0	0	61136	16.0	42611.0
brca	PF00575|S1_RNA_binding_domain	0.000206117569462	0.0	5	24258.0	0	61136	6.0	42611.0
brca	PF01498|Transposase	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF15508|beta_subunit_of_N-acylethanolamine-hydrolyzing_acid_amidase	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PF10644|Misato_Segment_II_tubulin-like_domain	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PS50951|SARAH_SARAH_domain_profile.	0.000206117569462	0.000359853441507	5	24258.0	22	61136	9.0	42611.0
brca	PF12589|Methyltransferase_involved_in_Williams-Beuren_syndrome	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF01590|GAF_domain	0.000288564597246	0.0	7	24258.0	0	61136	6.0	42611.0
brca	PF02759|RUN_domain	0.00070079973617	0.000359853441507	17	24258.0	22	61136	15.0	42611.0
brca	PF07850|Renin_receptor-like_protein	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF00118|TCP-1/cpn60_chaperonin_family	0.00148404650012	0.000147212771526	36	24258.0	9	61136	12.0	42611.0
brca	PF06009|Laminin_Domain_II	0.0	0.000474352263805	0	24258.0	29	61136	3.0	42611.0
brca	PF14959|gamma-Secretase-activating_protein_C-term	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF14652|Domain_of_unknown_function_(DUF4457)	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00647|Elongation_factor_1_gamma,_conserved_domain	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF00703|Glycosyl_hydrolases_family_2	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF00684|DnaJ_central_domain	0.0	0.0	0	24258.0	0	61136	4.0	42611.0
brca	PS50325|THR_RICH_Threonine-rich_region_profile.	0.000948140819523	0.00376210416121	23	24258.0	230	61136	41.0	42611.0
brca	PF08337|Plexin_cytoplasmic_RasGAP_domain	0.000824470277846	0.0	20	24258.0	0	61136	8.0	42611.0
brca	PS50826|RUN_RUN_domain_profile.	0.000371011625031	0.0	9	24258.0	0	61136	8.0	42611.0
brca	PF06732|Pescadillo_N-terminus	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PS50008|PIPLC_Y_DOMAIN_Phosphatidylinositol-specific_phospholipase_Y-box_domain_profile.	8.24470277846e-05	0.0	2	24258.0	0	61136	2.0	42611.0
brca	PF09454|Vps23_core_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF01876|RNase_P_subunit_p30	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF02898|Nitric_oxide_synthase,_oxygenase_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PS51414|HSR_HSR_domain_profile.	8.24470277846e-05	0.0	2	24258.0	0	61136	4.0	42611.0
brca	PF09497|Transcription_mediator_complex_subunit_Med12	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF09191|CD4,_extracellular	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF08059|SEP_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	3.0	42611.0
brca	PS51025|PWI_PWI_domain_profile.	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PF00176|SNF2_family_N-terminal_domain	0.00177261109737	0.00178291023292	43	24258.0	109	61136	27.0	42611.0
brca	PF02965|Vitamin_B12_dependent_methionine_synthase,_activation_domain	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF05735|Thrombospondin_C-terminal_region	0.000206117569462	0.0	5	24258.0	0	61136	3.0	42611.0
brca	PF05276|SH3_domain-binding_protein_5_(SH3BP5)	0.000164894055569	0.0	4	24258.0	0	61136	2.0	42611.0
brca	PF12998|Inhibitor_of_growth_proteins_N-terminal_histone-binding	0.000123670541677	0.0	3	24258.0	0	61136	5.0	42611.0
brca	PF07575|Nup85_Nucleoporin	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF03226|Yippee_zinc-binding/DNA-binding_/Mis18,_centromere_assembly	8.24470277846e-05	0.0	2	24258.0	0	61136	6.0	42611.0
brca	PF01940|Integral_membrane_protein_DUF92	0.000123670541677	0.0	3	24258.0	0	61136	1.0	42611.0
brca	PF05303|Protein_of_unknown_function_(DUF727)	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00917|MATH_domain	0.000329788111139	0.0	8	24258.0	0	61136	9.0	42611.0
brca	PF06567|Neural_chondroitin_sulphate_proteoglycan_cytoplasmic_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PF11987|Translation-initiation_factor_2	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PS51687|SAM_MT_RNA_M5U_SAM-dependent_methyltransferase_RNA_m(5)U-type_domain_profile.	0.000206117569462	0.0	5	24258.0	0	61136	2.0	42611.0
brca	PF14749|Acyl-coenzyme_A_oxidase_N-terminal	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PS50012|RCC1_3_Regulator_of_chromosome_condensation_(RCC1)_repeat_profile.	0.000906917305631	0.0	22	24258.0	0	61136	78.0	42611.0
brca	PF02755|RPEL_repeat	0.000123670541677	9.81418476839e-05	3	24258.0	6	61136	12.0	42611.0
brca	PF14791|DNA_polymerase_beta_thumb	8.24470277846e-05	0.0	2	24258.0	0	61136	3.0	42611.0
brca	PF02254|TrkA-N_domain	0.0	0.00323868097357	0	24258.0	198	61136	1.0	42611.0
brca	PS50001|SH2_Src_homology_2_(SH2)_domain_profile.	0.00173138758348	0.00228997644596	42	24258.0	140	61136	63.0	42611.0
brca	PF14887|HMG_(high_mobility_group)_box_5	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00630|Filamin/ABP280_repeat	0.00201995218072	0.000736063857629	49	24258.0	45	61136	75.0	42611.0
brca	PF10162|G8_domain	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PF01764|Lipase_(class_3)	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF07732|Multicopper_oxidase	0.000123670541677	0.0	3	24258.0	0	61136	4.0	42611.0
brca	PS50025|LAM_G_DOMAIN_Laminin_G_domain_profile.	0.000742023250062	0.0	18	24258.0	0	61136	15.0	42611.0
brca	PF00855|PWWP_domain	0.000412235138923	0.0	10	24258.0	0	61136	19.0	42611.0
brca	PF03954|Hepatic_lectin,_N-terminal_domain	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PS50838|MAGE_MAGE_conserved_domain_profile.	0.000164894055569	0.0	4	24258.0	0	61136	4.0	42611.0
brca	PF10248|Myelodysplasia-myeloid_leukemia_factor_1-interacting_protein	8.24470277846e-05	0.0	2	24258.0	0	61136	2.0	42611.0
brca	PS51228|ACB_2_Acyl-CoA-binding_(ACB)_domain_profile.	0.000164894055569	0.0	4	24258.0	0	61136	5.0	42611.0
brca	PF01749|Importin_beta_binding_domain	0.000123670541677	0.0	3	24258.0	0	61136	3.0	42611.0
brca	PF00708|Acylphosphatase	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF12861|Anaphase-promoting_complex_subunit_11_RING-H2_finger	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00928|Adaptor_complexes_medium_subunit_family	0.000494682166708	0.0	12	24258.0	0	61136	9.0	42611.0
brca	PF01776|Ribosomal_L22e_protein_family	0.000164894055569	0.0	4	24258.0	0	61136	2.0	42611.0
brca	PF00810|ER_lumen_protein_retaining_receptor	0.000247341083354	0.0	6	24258.0	0	61136	3.0	42611.0
brca	PF01031|Dynamin_central_region	0.000164894055569	0.0	4	24258.0	0	61136	5.0	42611.0
brca	PF03145|Seven_in_absentia_protein_family	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF02269|Transcription_initiation_factor_IID,_18kD_subunit	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF07815|Abl-interactor_HHR	4.12235138923e-05	0.0	1	24258.0	0	61136	3.0	42611.0
brca	PS51227|SPR_Sprouty_(SPR)_domain_profile.	0.000329788111139	0.0	8	24258.0	0	61136	5.0	42611.0
brca	PF13419|Haloacid_dehalogenase-like_hydrolase	0.000206117569462	0.0	5	24258.0	0	61136	5.0	42611.0
brca	PF07703|Alpha-2-macroglobulin_family_N-terminal_region	8.24470277846e-05	0.0	2	24258.0	0	61136	5.0	42611.0
brca	PF00611|Fes/CIP4,_and_EFC/F-BAR_homology_domain	0.000329788111139	0.00309146820204	8	24258.0	189	61136	17.0	42611.0
brca	PF13898|Domain_of_unknown_function_(DUF4205)	8.24470277846e-05	0.0	2	24258.0	0	61136	2.0	42611.0
brca	PF06978|Ribonucleases_P/MRP_protein_subunit_POP1	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF01105|emp24/gp25L/p24_family/GOLD	0.000329788111139	0.0	8	24258.0	0	61136	6.0	42611.0
brca	PF00907|T-box	0.00115425838899	0.0	28	24258.0	0	61136	9.0	42611.0
brca	PF11878|Domain_of_unknown_function_(DUF3398)	0.000123670541677	0.0	3	24258.0	0	61136	3.0	42611.0
brca	PF04841|Vps16,_N-terminal_region	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF08701|GNL3L/Grn1_putative_GTPase	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF02229|Transcriptional_Coactivator_p15_(PC4)	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PS51382|SPX_SPX_domain_profile.	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PS51122|CALPONIN_2_Calponin-like_repeat_profile.	0.000164894055569	0.0	4	24258.0	0	61136	11.0	42611.0
brca	PF10595|Uncharacterised_protein_family_UPF0564	0.000164894055569	0.0	4	24258.0	0	61136	1.0	42611.0
brca	PS50864|SAND_SAND_domain_profile.	0.000206117569462	0.0	5	24258.0	0	61136	6.0	42611.0
brca	PF08687|Apx/Shroom_domain_ASD2	0.000164894055569	0.0	4	24258.0	0	61136	4.0	42611.0
brca	PF12075|KN_motif	0.0	0.0	0	24258.0	0	61136	4.0	42611.0
brca	PF02887|Pyruvate_kinase,_alpha/beta_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF06391|CDK-activating_kinase_assembly_factor_MAT1	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF13423|Ubiquitin_carboxyl-terminal_hydrolase	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF01505|Major_Vault_Protein_repeat	8.24470277846e-05	0.0	2	24258.0	0	61136	5.0	42611.0
brca	PF04849|HAP1_N-terminal_conserved_region	0.000329788111139	0.0	8	24258.0	0	61136	2.0	42611.0
brca	PF00398|Ribosomal_RNA_adenine_dimethylase	0.000123670541677	0.0	3	24258.0	0	61136	3.0	42611.0
brca	PS51486|REKLES_REKLES_domain_profile.	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF02463|RecF/RecN/SMC_N_terminal_domain	0.00140159947234	0.0	34	24258.0	0	61136	6.0	42611.0
brca	PF02773|S-adenosylmethionine_synthetase,_C-terminal_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PS51650|DHR_1_DHR-1_domain_profile.	0.000206117569462	0.00184833813138	5	24258.0	113	61136	6.0	42611.0
brca	PF00418|Tau_and_MAP_protein,_tubulin-binding_repeat	4.12235138923e-05	0.0	1	24258.0	0	61136	11.0	42611.0
brca	PF02889|Sec63_Brl_domain	0.000206117569462	0.0	5	24258.0	0	61136	5.0	42611.0
brca	PF02934|GatB/GatE_catalytic_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF09769|Apolipoprotein_O	8.24470277846e-05	0.0	2	24258.0	0	61136	2.0	42611.0
brca	PS51571|SAM_MT43_PR_SET_Histone-lysine_N-methyltransferase_(EC_2.1.1.43)_family_profile.	0.000123670541677	0.0	3	24258.0	0	61136	1.0	42611.0
brca	PF14697|4Fe-4S_dicluster_domain	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF02290|Signal_recognition_particle_14kD_protein	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF13193|AMP-binding_enzyme_C-terminal_domain	0.000371011625031	0.00124313007066	9	24258.0	76	61136	12.0	42611.0
brca	PF07992|Pyridine_nucleotide-disulphide_oxidoreductase	0.000329788111139	0.00310782517666	8	24258.0	190	61136	8.0	42611.0
brca	PF01195|Peptidyl-tRNA_hydrolase	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	0.000494682166708	0.0	12	24258.0	0	61136	17.0	42611.0
brca	PF12745|Anticodon_binding_domain_of_tRNAs	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF03931|Skp1_family,_tetramerisation_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PF01936|NYN_domain	0.000123670541677	0.0	3	24258.0	0	61136	1.0	42611.0
brca	PF01951|Archease_protein_family_(MTH1598/TM1083)	0.000164894055569	0.0	4	24258.0	0	61136	1.0	42611.0
brca	PF14580|Leucine-rich_repeat	0.000247341083354	0.0	6	24258.0	0	61136	9.0	42611.0
brca	PS51384|FAD_FR_Ferredoxin_reductase-type_FAD_binding_domain_profile.	0.000247341083354	0.0	6	24258.0	0	61136	9.0	42611.0
brca	PF00786|P21-Rho-binding_domain	0.000123670541677	0.0	3	24258.0	0	61136	5.0	42611.0
brca	PF00049|Insulin/IGF/Relaxin_family	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PS51132|OLF_Olfactomedin-like_domain_profile.	0.000824470277846	0.0	20	24258.0	0	61136	10.0	42611.0
brca	PF02728|Copper_amine_oxidase,_N3_domain	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PF00167|Fibroblast_growth_factor	0.000123670541677	0.0	3	24258.0	0	61136	4.0	42611.0
brca	PF11601|Shal-type_voltage-gated_potassium_channels	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PF04402|Protein_of_unknown_function_(DUF541)	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF12534|Leucine-rich_repeat_containing_protein_8	4.12235138923e-05	0.0	1	24258.0	0	61136	6.0	42611.0
brca	PF00346|Respiratory-chain_NADH_dehydrogenase,_49_Kd_subunit	0.000247341083354	0.0	6	24258.0	0	61136	1.0	42611.0
brca	PF06027|Eukaryotic_protein_of_unknown_function_(DUF914)	0.000247341083354	0.0	6	24258.0	0	61136	3.0	42611.0
brca	PF06752|Enhancer_of_Polycomb_C-terminus	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF02866|lactate/malate_dehydrogenase,_alpha/beta_C-terminal_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	6.0	42611.0
brca	PF02771|Acyl-CoA_dehydrogenase,_N-terminal_domain	0.000288564597246	0.0	7	24258.0	0	61136	11.0	42611.0
brca	PF03661|Uncharacterised_protein_family_(UPF0121)	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF10199|Alpha_and_gamma_adaptin_binding_protein_p34	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PS50069|CULLIN_2_Cullin_family_profile.	0.000206117569462	0.0	5	24258.0	0	61136	5.0	42611.0
brca	PF00685|Sulfotransferase_domain	0.000494682166708	0.0	12	24258.0	0	61136	11.0	42611.0
brca	PS51036|ZF_A20_Zinc_finger_A20-type_profile.	4.12235138923e-05	0.0	1	24258.0	0	61136	5.0	42611.0
brca	PS50030|UBA_Ubiquitin-associated_domain_(UBA)_profile.	0.000371011625031	0.0	9	24258.0	0	61136	28.0	42611.0
brca	PF01028|Eukaryotic_DNA_topoisomerase_I,_catalytic_core	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PF03081|Exo70_exocyst_complex_subunit	0.000247341083354	0.0	6	24258.0	0	61136	1.0	42611.0
brca	PF03031|NLI_interacting_factor-like_phosphatase	4.12235138923e-05	0.0	1	24258.0	0	61136	7.0	42611.0
brca	PF06544|Protein_of_unknown_function_(DUF1115)	4.12235138923e-05	0.0	1	24258.0	0	61136	3.0	42611.0
brca	PF11816|Domain_of_unknown_function_(DUF3337)	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF01161|Phosphatidylethanolamine-binding_protein	8.24470277846e-05	0.0	2	24258.0	0	61136	2.0	42611.0
brca	PS51011|ARID_ARID_domain_profile.	8.24470277846e-05	0.0	2	24258.0	0	61136	9.0	42611.0
brca	PF00723|Glycosyl_hydrolases_family_15	0.000577129194493	0.0	14	24258.0	0	61136	3.0	42611.0
brca	PF01284|Membrane-associating_domain	0.000453458652816	0.000736063857629	11	24258.0	45	61136	16.0	42611.0
brca	PF13812|Pentatricopeptide_repeat_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	3.0	42611.0
brca	PF12310|Transcription_factor_protein_N_terminal	8.24470277846e-05	0.0	2	24258.0	0	61136	3.0	42611.0
brca	PF03167|Uracil_DNA_glycosylase_superfamily	0.0	0.0	0	24258.0	0	61136	3.0	42611.0
brca	PF13086|AAA_domain	0.000618352708385	0.0	15	24258.0	0	61136	11.0	42611.0
brca	PF10487|Nucleoporin_subcomplex_protein_binding_to_Pom34	0.000164894055569	0.0	4	24258.0	0	61136	1.0	42611.0
brca	PF00013|KH_domain	0.00119548190288	0.00124313007066	29	24258.0	76	61136	62.0	42611.0
brca	PF03062|MBOAT,_membrane-bound_O-acyltransferase_family	0.000453458652816	0.0	11	24258.0	0	61136	7.0	42611.0
brca	PF08241|Methyltransferase_domain	0.000123670541677	0.0	3	24258.0	0	61136	7.0	42611.0
brca	PS50076|DNAJ_2_dnaJ_domain_profile.	0.000494682166708	0.000932347552997	12	24258.0	57	61136	31.0	42611.0
brca	PF00364|Biotin-requiring_enzyme	0.000164894055569	0.0	4	24258.0	0	61136	8.0	42611.0
brca	PS50316|HIS_RICH_Histidine-rich_region_profile.	0.000494682166708	0.00472716566344	12	24258.0	289	61136	50.0	42611.0
brca	PF08506|Cse1	0.000206117569462	0.0	5	24258.0	0	61136	2.0	42611.0
brca	PF07719|Tetratricopeptide_repeat	0.000453458652816	0.00402381575504	11	24258.0	246	61136	26.0	42611.0
brca	PF12756|C2H2_type_zinc-finger_(2_copies)	0.0	0.0	0	24258.0	0	61136	3.0	42611.0
brca	PF01722|BolA-like_protein	0.0	0.000114498822298	0	24258.0	7	61136	2.0	42611.0
brca	PF13561|Enoyl-(Acyl_carrier_protein)_reductase	0.000123670541677	0.0	3	24258.0	0	61136	5.0	42611.0
brca	PF15070|Putative_golgin_subfamily_A_member_2-like_protein_5	0.000206117569462	0.0	5	24258.0	0	61136	5.0	42611.0
brca	PS50118|HMG_BOX_2_HMG_boxes_A_and_B_DNA-binding_domains_profile.	0.000494682166708	0.0	12	24258.0	0	61136	30.0	42611.0
brca	PF05510|Sarcoglycan_alpha/epsilon	0.000288564597246	0.0	7	24258.0	0	61136	2.0	42611.0
brca	PS51313|VPS28_N_VPS28_N-terminal_domain_profile.	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF13949|ALIX_V-shaped_domain_binding_to_HIV	0.000247341083354	0.0	6	24258.0	0	61136	2.0	42611.0
brca	PF09057|Second_Mitochondria-derived_Activator_of_Caspases	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF05161|MOFRL_family	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF08567|TFIIH_p62_subunit,_N-terminal_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF11221|Subunit_21_of_Mediator_complex	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00306|ATP_synthase_alpha/beta_chain,_C_terminal_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	4.0	42611.0
brca	PF04360|Serglycin	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF02946|GTF2I-like_repeat	8.24470277846e-05	0.0	2	24258.0	0	61136	16.0	42611.0
brca	PF12478|Ubiquitin-associated_protein_2	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PS51509|PHOSPHAGEN_KINASE_N_Phosphagen_kinase_N-terminal_domain_profile.	4.12235138923e-05	0.0	1	24258.0	0	61136	3.0	42611.0
brca	PS50982|MBD_Methyl-CpG-binding_domain_(MBD)_profile.	8.24470277846e-05	0.0	2	24258.0	0	61136	8.0	42611.0
brca	PF05461|Apolipoprotein_L	0.000206117569462	0.0	5	24258.0	0	61136	5.0	42611.0
brca	PF06524|NOA36_protein	0.000164894055569	0.0	4	24258.0	0	61136	1.0	42611.0
brca	PS51231|DAD_Diaphanous_autoregulatory_domain_(DAD)_profile.	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF04095|Nicotinate_phosphoribosyltransferase_(NAPRTase)_family	0.000164894055569	0.0	4	24258.0	0	61136	3.0	42611.0
brca	PF00633|Helix-hairpin-helix_motif	4.12235138923e-05	0.00193012300445	1	24258.0	118	61136	2.0	42611.0
brca	PF12936|KRI1-like_family_C-terminal	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00780|CNH_domain	0.000618352708385	0.0	15	24258.0	0	61136	14.0	42611.0
brca	PF11598|Cartilage_oligomeric_matrix_protein	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PF15084|Domain_of_unknown_function_(DUF4550)	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PS51120|LDLRB_LDL-receptor_class_B_(LDLRB)_repeat_profile.	0.000329788111139	0.0	8	24258.0	0	61136	26.0	42611.0
brca	PS51269|COMM_COMM_domain_profile.	0.000123670541677	0.0	3	24258.0	0	61136	8.0	42611.0
brca	PS51398|PAW_PAW_domain_profile.	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF03665|Uncharacterised_protein_family_(UPF0172)	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF00298|Ribosomal_protein_L11,_RNA_binding_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PS50177|NTF2_DOMAIN_Nuclear_transport_factor_2_domain_profile.	0.000164894055569	0.0	4	24258.0	0	61136	5.0	42611.0
brca	PF07677|A-macroglobulin_receptor	8.24470277846e-05	0.0	2	24258.0	0	61136	7.0	42611.0
brca	PF08638|Mediator_complex_subunit_MED14	0.000123670541677	0.0	3	24258.0	0	61136	1.0	42611.0
brca	PF15244|Hydroxy-steroid_dehydrogenase	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF10574|Uncharacterised_protein_family_UPF0552	4.12235138923e-05	0.0	1	24258.0	0	61136	1.0	42611.0
brca	PF11095|Gem-associated_protein_7_(Gemin7)	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF04089|BRICHOS_domain	8.24470277846e-05	0.0	2	24258.0	0	61136	4.0	42611.0
brca	PF07260|Progressive_ankylosis_protein_(ANKH)	8.24470277846e-05	0.0	2	24258.0	0	61136	1.0	42611.0
brca	PF04621|PEA3_subfamily_ETS-domain_transcription_factor_N_terminal_domain	0.000288564597246	0.0	7	24258.0	0	61136	3.0	42611.0
brca	PF04799|fzo-like_conserved_region	0.0	0.0	0	24258.0	0	61136	2.0	42611.0
brca	PF14665|Rapamycin-insensitive_companion_of_mTOR,_phosphorylation-site	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF15622|Kinetochore_assembly_subunit_CENP-C_N-terminal	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PS50940|CHIT_BIND_II_Chitin-binding_type-2_domain_profile.	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF00497|Bacterial_extracellular_solute-binding_proteins,_family_3	0.000412235138923	0.0	10	24258.0	0	61136	2.0	42611.0
brca	PF12496|Bcl2-/adenovirus_E1B_nineteen_kDa-interacting_protein_2	0.000123670541677	0.0	3	24258.0	0	61136	3.0	42611.0
brca	PF00860|Permease_family	0.000329788111139	0.0	8	24258.0	0	61136	3.0	42611.0
brca	PS50323|ARG_RICH_Arginine-rich_region_profile.	0.00358644570863	0.00848926982465	87	24258.0	519	61136	135.0	42611.0
brca	PF00594|Vitamin_K-dependent_carboxylation/gamma-carboxyglutamic_(GLA)_domain	4.12235138923e-05	0.000457995289191	1	24258.0	28	61136	4.0	42611.0
brca	PS50859|LONGIN_Longin_domain_profile.	4.12235138923e-05	0.0	1	24258.0	0	61136	4.0	42611.0
brca	PF03399|SAC3/GANP/Nin1/mts3/eIF-3_p25_family	8.24470277846e-05	0.0	2	24258.0	0	61136	3.0	42611.0
brca	PF01843|DIL_domain	0.000164894055569	0.0	4	24258.0	0	61136	6.0	42611.0
brca	PF08709|Inositol_1,4,5-trisphosphate/ryanodine_receptor	0.000288564597246	0.0	7	24258.0	0	61136	4.0	42611.0
brca	PF04495|GRASP55/65_PDZ-like_domain	4.12235138923e-05	0.0	1	24258.0	0	61136	2.0	42611.0
brca	PF02237|Biotin_protein_ligase_C_terminal_domain	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PF04727|ELMO/CED-12_family	8.24470277846e-05	0.0	2	24258.0	0	61136	2.0	42611.0
brca	PF14781|Ciliary_BBSome_complex_subunit_2,_N-terminal	0.0	0.0	0	24258.0	0	61136	1.0	42611.0
brca	PS50908|RWD_RWD_domain_profile.	0.000247341083354	0.00103048940068	6	24258.0	63	61136	10.0	42611.0
